subject,session,dmd,roi,context,n_events,seconds,rate_hz,quality_class
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,68,RF mapping,169,287.95476265216394,0.5868977420045113,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,69,Blank,6,13.179989136342556,0.455235580085235,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,69,Control (random ori),365,411.1996610670758,0.8876466460424937,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,69,Inter-stimulus,843,1319.888912076417,0.6386901142110611,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,69,Oddball deviant,12,24.814979546156337,0.4835788793490548,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,69,Oddball standard,388,780.0843570124266,0.4973821055532578,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,69,RF mapping,114,287.95476265216394,0.3958955182752325,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,70,Blank,17,13.179989136342556,1.2898341435748328,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,70,Control (random ori),505,411.0896611577437,1.2284424730550958,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,70,Inter-stimulus,1145,1319.663912261874,0.8676451552255422,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,70,Oddball deviant,14,24.809979550277603,0.5642890584262231,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,70,Oddball standard,505,780.0893570083053,0.647361735502595,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,70,RF mapping,221,287.95476265216394,0.767481662621284,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,71,Blank,12,13.179989136342556,0.91047116017047,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,71,Control (random ori),541,411.19466107119706,1.3156785610753043,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,71,Inter-stimulus,1240,1319.7339122041762,0.939583342167053,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,71,Oddball deviant,30,24.814979546156337,1.2089471983726372,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,71,Oddball standard,835,779.9843570948519,1.0705342900850738,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,71,RF mapping,110,287.8497627387105,0.3821437924888969,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,72,Blank,6,13.179989136342556,0.455235580085235,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,72,Control (random ori),360,411.1996610670758,0.8754871029460212,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,72,Inter-stimulus,840,1319.8989120681745,0.6364123739474776,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,72,Oddball deviant,11,24.814979546156337,0.4432806394033003,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,72,Oddball standard,474,780.18935692588,0.6075448168988945,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,72,RF mapping,188,287.95476265216394,0.6528803283837167,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,73,Blank,8,13.179989136342556,0.6069807734469801,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,73,Control (random ori),306,411.1996610670758,0.744164037504118,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,73,Inter-stimulus,655,1319.8989120681745,0.4962501249233308,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,73,Oddball deviant,16,24.814979546156337,0.6447718391320731,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,73,Oddball standard,293,780.18935692588,0.3755498551716795,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,73,RF mapping,139,287.95476265216394,0.4827147108794501,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,74,Blank,6,13.179989136342556,0.455235580085235,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,74,Control (random ori),394,411.1996610670758,0.9581719960020344,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,74,Inter-stimulus,578,1319.8989120681745,0.4379123239781453,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,74,Oddball deviant,12,24.814979546156337,0.4835788793490548,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,74,Oddball standard,296,780.18935692588,0.3793950755317991,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,74,RF mapping,190,287.95476265216394,0.6598258637920541,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,75,Blank,5,13.179989136342556,0.3793629834043626,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,75,Control (random ori),281,411.1996610670758,0.6833663220217554,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,75,Inter-stimulus,793,1319.8989120681745,0.6008035863575593,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,75,Oddball deviant,13,24.814979546156337,0.5238771192948094,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,75,Oddball standard,453,780.18935692588,0.5806282743780574,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,75,RF mapping,208,287.95476265216394,0.7223356824670909,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,76,Blank,9,13.179989136342556,0.6828533701278526,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,76,Control (random ori),397,411.1996610670758,0.9654677218599178,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,76,Inter-stimulus,1147,1319.8989120681745,0.8690059439497105,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,76,Oddball deviant,23,24.814979546156337,0.9268595187523552,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,76,Oddball standard,551,780.18935692588,0.7062388061419638,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,76,RF mapping,246,287.95476265216394,0.8543008552255017,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,77,Blank,3,13.179989136342556,0.2276177900426175,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,77,Control (random ori),175,411.1996610670758,0.4255840083765381,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,77,Inter-stimulus,568,1319.8989120681745,0.4303359861930563,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,77,Oddball deviant,10,24.814979546156337,0.4029823994575457,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,77,Oddball standard,356,780.18935692588,0.4562994827341908,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,77,RF mapping,142,287.95476265216394,0.4931330139919562,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,78,Blank,15,13.179989136342556,1.1380889502130878,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,78,Control (random ori),573,411.1996610670758,1.3934836388557503,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,78,Inter-stimulus,1623,1319.8989120681745,1.229639622519948,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,78,Oddball deviant,25,24.814979546156337,1.0074559986438645,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,78,Oddball standard,700,780.18935692588,0.8972180840279033,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,78,RF mapping,162,287.95476265216394,0.5625883680753304,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,79,Blank,9,13.179989136342556,0.6828533701278526,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,79,Control (random ori),514,411.1996610670758,1.2500010303173748,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,79,Inter-stimulus,1253,1319.8989120681745,0.9493151244716542,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,79,Oddball deviant,20,24.814979546156337,0.8059647989150914,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,79,Oddball standard,647,780.18935692588,0.8292858576657905,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,79,RF mapping,118,287.95476265216394,0.4097865890919073,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,80,Blank,5,13.179989136342556,0.3793629834043626,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,80,Control (random ori),416,411.1996610670758,1.0116739856265131,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,80,Inter-stimulus,602,1319.8989120681745,0.456095534662359,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,80,Oddball deviant,12,24.814979546156337,0.4835788793490548,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,80,Oddball standard,379,780.18935692588,0.4857795054951076,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,80,RF mapping,143,287.95476265216394,0.4966057816961249,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,81,Blank,7,13.179989136342556,0.5311081767661076,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,81,Control (random ori),503,411.1996610670758,1.2232500355051352,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,81,Inter-stimulus,804,1319.8989120681745,0.6091375579211572,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,81,Oddball deviant,21,24.814979546156337,0.8462630388608461,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,81,Oddball standard,598,780.18935692588,0.7664805917838373,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,81,RF mapping,73,287.95476265216394,0.2535120424043155,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,82,Blank,3,13.179989136342556,0.2276177900426175,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,82,Control (random ori),355,411.11966113301605,0.8634955550937303,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,82,Inter-stimulus,777,1319.6189122989654,0.5888063536815751,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,82,Oddball deviant,12,24.814979546156337,0.4835788793490548,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,82,Oddball standard,434,780.18935692588,0.5562752120973,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,82,RF mapping,178,287.859762730468,0.6183566550308975,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,83,Blank,6,13.179989136342556,0.455235580085235,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,83,Control (random ori),266,411.1996610670758,0.6468876927323378,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,83,Inter-stimulus,657,1319.8989120681745,0.4977653924803486,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,83,Oddball deviant,19,24.814979546156337,0.7656665589693369,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,83,Oddball standard,509,780.18935692588,0.6524057211002896,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,83,RF mapping,173,287.95476265216394,0.6007888128211861,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,84,Blank,12,13.179989136342556,0.91047116017047,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,84,Control (random ori),480,411.1996610670758,1.1673161372613616,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,84,Inter-stimulus,1578,1319.8989120681745,1.1955461024870473,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,84,Oddball deviant,28,24.814979546156337,1.128350718481128,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,84,Oddball standard,609,780.18935692588,0.7805797331042758,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,84,RF mapping,210,287.95476265216394,0.7292812178754282,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,85,Blank,5,13.179989136342556,0.3793629834043626,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,85,Control (random ori),307,411.1996610670758,0.7465959461234125,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,85,Inter-stimulus,722,1319.8989120681745,0.5470115880834272,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,85,Oddball deviant,8,24.814979546156337,0.3223859195660365,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,85,Oddball standard,313,780.18935692588,0.4011846575724767,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,85,RF mapping,214,287.95476265216394,0.7431722886921031,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,86,Blank,4,13.179989136342556,0.30349038672349,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,86,Control (random ori),362,411.1996610670758,0.8803509201846101,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,86,Inter-stimulus,938,1319.8989120681745,0.7106604842413501,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,86,Oddball deviant,16,24.814979546156337,0.6447718391320731,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,86,Oddball standard,346,780.18935692588,0.4434820815337921,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,86,RF mapping,237,287.95476265216394,0.8230459458879833,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,87,Blank,2,13.179989136342556,0.151745193361745,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,87,Control (random ori),305,411.1996610670758,0.7417321288848235,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,87,Inter-stimulus,597,1319.8989120681745,0.4523073657698145,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,87,Oddball deviant,10,24.814979546156337,0.4029823994575457,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,87,Oddball standard,265,780.18935692588,0.3396611318105633,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,87,RF mapping,180,287.95476265216394,0.6250981867503671,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,88,Blank,3,13.179989136342556,0.2276177900426175,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,88,Control (random ori),424,411.0896611577437,1.0314051654957637,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,88,Inter-stimulus,511,1319.5289123731482,0.3872594190308236,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,88,Oddball deviant,10,24.814979546156337,0.4029823994575457,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,88,Oddball standard,332,780.0943570041841,0.4255895418536136,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,88,RF mapping,117,287.859762730468,0.4064479137000843,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,89,Blank,3,13.179989136342556,0.2276177900426175,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,89,Control (random ori),257,411.0496611907138,0.6252285897901769,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,89,Inter-stimulus,713,1319.1239127069707,0.5405102531549554,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,89,Oddball deviant,12,24.814979546156337,0.4835788793490548,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,89,Oddball standard,425,779.9743571030945,0.5448897083982274,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42,2,89,RF mapping,155,287.4497630684118,0.5392246573642527,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,0,Blank,38,45.315763904553705,0.8385602873215924,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,0,Control (random ori),826,843.2981220203842,0.9794875364136456,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,0,Inter-stimulus,1577,1453.9236665257604,1.0846511658815885,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,0,Oddball deviant,14,22.57539876370265,0.6201440845647248,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,0,Oddball standard,472,476.4778859969704,0.9906021116014628,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,0,RF mapping,136,118.6708129432102,1.1460273729234725,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,1,Blank,26,45.315763904553705,0.5737517755358263,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,1,Control (random ori),673,843.2981220203842,0.7980570363273408,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,1,Inter-stimulus,1094,1453.9236665257604,0.7524466553420786,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,1,Oddball deviant,19,22.57539876370265,0.8416241147664122,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,1,Oddball standard,427,476.4778859969704,0.8961591136733574,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,1,RF mapping,80,118.6708129432102,0.6741337487785133,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,2,Blank,41,45.315763904553705,0.904762415268034,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,2,Control (random ori),1273,843.2781260958814,1.509584988162327,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,2,Inter-stimulus,1872,1453.893672639006,1.287576963315396,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,2,Oddball deviant,29,22.57539876370265,1.284584175169787,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,2,Oddball standard,620,476.4778859969704,1.3012146381205658,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,2,RF mapping,174,118.6708129432102,1.4662409035932664,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,3,Blank,38,45.315763904553705,0.8385602873215924,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,3,Control (random ori),1056,841.6084663998945,1.2547402291676046,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,3,Inter-stimulus,2237,1452.5339497728132,1.5400672737114909,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,3,Oddball deviant,38,22.57539876370265,1.6832482295328244,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,3,Oddball standard,703,476.0479736201594,1.4767419229914138,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,3,RF mapping,165,118.6708129432102,1.3904008568556836,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,4,Blank,22,45.315763904553705,0.4854822716072376,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,4,Control (random ori),626,843.2981220203842,0.7423234840132471,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,4,Inter-stimulus,985,1453.9236665257604,0.6774771074149428,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,4,Oddball deviant,26,22.57539876370265,1.1516961570487745,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,4,Oddball standard,410,476.4778859969704,0.8604806477894064,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,4,RF mapping,109,118.6708129432102,0.9185072327107244,Low SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,5,Blank,30,45.315763904553705,0.662021279464415,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,5,Control (random ori),550,843.2981220203842,0.6522011441010958,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,5,Inter-stimulus,882,1453.9236665257604,0.6066343235938878,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,5,Oddball deviant,13,22.57539876370265,0.5758480785243872,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,5,Oddball standard,310,476.4778859969704,0.6506073190602829,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,5,RF mapping,91,118.6708129432102,0.7668271392355588,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,6,Blank,22,45.315763904553705,0.4854822716072376,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,6,Control (random ori),795,843.2981220203842,0.9427271082915838,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,6,Inter-stimulus,1313,1453.9236665257604,0.9030735452140304,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,6,Oddball deviant,32,22.57539876370265,1.4174721932907994,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,6,Oddball standard,455,476.4778859969704,0.954923645717512,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,6,RF mapping,125,118.6708129432102,1.053333982466427,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,7,Blank,35,45.315763904553705,0.7723581593751508,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,7,Control (random ori),1069,843.2981220203842,1.2676418600801296,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,7,Inter-stimulus,1562,1453.9236665257604,1.0743342556163864,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,7,Oddball deviant,41,22.57539876370265,1.8161362476538367,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,7,Oddball standard,353,476.4778859969704,0.740852850413806,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,7,RF mapping,92,118.6708129432102,0.7752538110952902,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,8,Blank,31,45.315763904553705,0.6840886554465622,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,8,Control (random ori),1089,843.2981220203842,1.2913582653201696,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,8,Inter-stimulus,1391,1453.9236665257604,0.9567214785930817,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,8,Oddball deviant,42,22.57539876370265,1.8604322536941744,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,8,Oddball standard,430,476.4778859969704,0.9024553135352312,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,8,RF mapping,141,118.6708129432102,1.1881607322221297,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,9,Blank,27,45.315763904553705,0.5958191515179735,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,9,Control (random ori),717,843.2981220203842,0.8502331278554284,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,9,Inter-stimulus,1290,1453.9236665257604,0.8872542828073869,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,9,Oddball deviant,14,22.57539876370265,0.6201440845647248,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,9,Oddball standard,509,476.4778859969704,1.0682552432312389,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,9,RF mapping,101,118.6708129432102,0.851093857832873,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,10,Blank,39,45.315763904553705,0.8606276633037395,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,10,Control (random ori),642,843.1031617564815,0.761472651416094,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,10,Inter-stimulus,1090,1453.5137500734522,0.7499069065875144,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,10,Oddball deviant,17,22.57539876370265,0.7530321026857372,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,10,Oddball standard,335,476.4778859969704,0.7030756512425638,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,10,RF mapping,90,118.6708129432102,0.7584004673758274,High SNR
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,11,Blank,42,45.315763904553705,0.9268297912501812,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,11,Control (random ori),874,843.2831250770071,1.0364253404456396,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,11,Inter-stimulus,1431,1453.913668563509,0.9842400074647156,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,11,Oddball deviant,28,22.57539876370265,1.2402881691294496,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,11,Oddball standard,422,476.24793286518775,0.8860930848795017,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,11,RF mapping,82,118.6708129432102,0.6909870924979761,Intermediate
801381,sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56,1,12,Blank,32,45.315763904553705,0.7061560314287094,Intermediate
